"word","tfidf","tf"
"into art",0.0394440105455321,93
"spanish painter",0.0394158767802083,94
"could easili",0.0393283478600469,94
"go on",0.0391725835596715,93
"amaz and",0.038996558942121,93
"are also",0.038996558942121,93
"collection the",0.038996558942121,93
"world and",0.038996558942121,93
"work are",0.0389293747758727,92
"best of",0.0388398794202199,92
"but also",0.0388398794202199,92
"we onli",0.0388398794202199,92
"end up",0.0387778910456675,91
"ticket for",0.0387778910456675,91
"bosch and",0.0387513729837611,92
"day if",0.0387513729837611,92
"room to",0.0387513729837611,92
"line up",0.0386821875823946,89
"ruben and",0.0386638338501235,92
"madrid for",0.038506229397874,91
"three hour",0.038506229397874,91
"we love",0.038506229397874,91
"guid for",0.0384177068178262,91
"room and",0.0384177068178262,91
"larg museum",0.038351760374836,90
"and even",0.0383301624078507,91
"entir day",0.0383301624078507,91
"least a",0.0383301624078507,91
"great collection",0.0382611740944863,90
"sever hour",0.0381716231085794,90
"huge collect",0.0380830840198754,90
"manag to",0.0380830840198754,90
"the beauti",0.0380830840198754,90
"everi day",0.0380162572104405,89
"first time",0.0380162572104405,89
"entri is",0.0379955342154325,90
"for ani",0.0379955342154325,90
"histori and",0.0379955342154325,90
"befor the",0.0379256297040045,89
"mani great",0.0379256297040045,89
"go through",0.0378360499378809,89
"line was",0.0378360499378809,89
"ticket on",0.0378360499378809,89
"day or",0.0377474939629285,89
"even though",0.0377474939629285,89
"much of",0.0377474939629285,89
"of classic",0.0377474939629285,89
"have ever",0.037679777961616,88
"interest and",0.0376599386418768,89
"paseo del",0.0376211567619085,87
"around and",0.0374109257812755,88
"free to",0.0374109257812755,88
"hour befor",0.0374109257812755,88
"onli had",0.0374109257812755,88
"and easi",0.0373233648172777,88
"prado i",0.0373233648172777,88
"fantast museum",0.0371619592955991,87
"have seen",0.0371619592955991,87
"we decid",0.0371619592955991,87
"the perman",0.0370733683623414,87
"becaus of",0.037003846799387,86
"greco goya",0.0369858016246701,87
"th century",0.0369858016246701,87
"we bought",0.0369858016246701,87
"too mani",0.0369130896162265,86
"place for",0.0368234193715793,86
"to miss",0.0367563025834738,85
"a week",0.0367348103381784,86
"definit a",0.0367348103381784,86
"my wife",0.0367348103381784,86
"fill with",0.0366472376915099,86
"mani more",0.0366472376915099,86
"best collect",0.036573569511022,85
"got in",0.036573569511022,85
"of peopl",0.036573569511022,85
"wonder art",0.0363952400765609,85
"can easili",0.0363076613807578,85
"day but",0.0363076613807578,85
"found the",0.0362330264885209,84
"free entry",0.0362330264885209,84
"the veri",0.0362330264885209,84
"much time",0.0361432922226571,84
"not allow",0.0361432922226571,84
"be seen",0.0360546456716631,84
"year old",0.0360155985751389,82
"in order",0.0359823450551497,83
"art to",0.0359670607815426,84
"to realli",0.0359670607815426,84
"work from",0.0359670607815426,84
"madrid card",0.0359197699431317,82
"get your",0.0358914484050392,83
"enjoy this",0.0358016809350862,83
"world greatest",0.0357318873659051,82
"the gift",0.0357130149342921,83
"world best",0.0357130149342921,83
"well known",0.0356723318790131,81
"an absolut",0.0356254236993814,83
"build itself",0.0356254236993814,83
"modern art",0.0356254236993814,83
"found it",0.0354590213158218,82
"i will",0.0354590213158218,82
"build is",0.0353703353816514,82
"earli to",0.0353703353816514,82
"i want",0.0353703353816514,82
"is definit",0.0353703353816514,82
"paintings the",0.0353703353816514,82
"my favourit",0.0352961326419306,81
"free and",0.0352827376459271,82
"quit a",0.0352827376459271,82
"two day",0.0352051370131906,81
"work in",0.0352051370131906,81
"the mani",0.035137169341599,80
"beauti art",0.0351153005959894,81
"i saw",0.0351153005959894,81
"the old",0.0351153005959894,81
"day at",0.0350265942266045,81
"follow the",0.0350265942266045,81
"good and",0.0350265942266045,81
"hour at",0.0350265942266045,81
"it move",0.0350265942266045,81
"not see",0.0350265942266045,81
"prado in",0.0350265942266045,81
"the temporari",0.0350265942266045,81
"wait for",0.0350265942266045,81
"day of",0.0349389898282166,81
"paint to",0.0349389898282166,81
"tour and",0.0349389898282166,81
"about art",0.0347705056920401,80
"in english",0.0347705056920401,80
"the book",0.03473382019785,78
"to pm",0.0346888614128245,77
"along with",0.0346817783664093,80
"it veri",0.0346817783664093,80
"spend day",0.0346817783664093,80
"to sit",0.0346817783664093,80
"went in",0.0346817783664093,80
"a place",0.0345941671373872,80
"and sculptures",0.0345941671373872,80
"can go",0.0345941671373872,80
"day the",0.0345941671373872,80
"exhibit was",0.0345941671373872,80
"spanish painters",0.0345941671373872,80
"our ticket",0.0345145321652355,79
"fine art",0.0344448031401566,78
"religi art",0.0344448031401566,78
"a real",0.0344246231939817,79
"kind of",0.0344246231939817,79
"visit on",0.0343358743708896,79
"larg collect",0.034258740108059,78
"it took",0.0342482561368292,79
"masterpiec of",0.0342482561368292,79
"need at",0.0342482561368292,79
"take it",0.0342482561368292,79
"to offer",0.0342482561368292,79
"but still",0.0341675860434667,78
"order to",0.0341675860434667,78
"the three",0.0341675860434667,78
"and also",0.0340776393530173,78
"are well",0.0340776393530173,78
"go and",0.0340776393530173,78
"the food",0.0340776393530173,78
"the must",0.0340776393530173,78
"the restaur",0.0340776393530173,78
"time as",0.0340776393530173,78
"visit prado",0.0340776393530173,78
"may be",0.0340032030998982,77
"museum there",0.0339888684700073,78
"prado we",0.0339888684700073,78
"velasquez goya",0.0339888684700073,78
"wait to",0.0339888684700073,78
"imposs to",0.0339012430497391,78
"of famous",0.0339012430497391,78
"time it",0.0339012430497391,78
"took us",0.0339012430497391,78
"rather than",0.033819525491289,77
"is good",0.0337295400685505,77
"not realli",0.0337295400685505,77
"to plan",0.0337295400685505,77
"your way",0.0337295400685505,77
"day for",0.0336407465407992,77
"earth delights",0.0336407465407992,77
"was realli",0.0336407465407992,77
"have visit",0.0335531137460328,77
"of masterpiec",0.0335531137460328,77
"spanish master",0.0335531137460328,77
"to know",0.0335531137460328,77
"opportun to",0.033380310874519,76
"rang of",0.033380310874519,76
"visit a",0.033380310874519,76
"like a",0.0332914940936342,76
"queue and",0.0332914940936342,76
"queue to",0.0332914940936342,76
"some time",0.0332914940936342,76
"the masterpieces",0.0332914940936342,76
"the number",0.0332914940936342,76
"the sheer",0.0332914940936342,76
"well organ",0.0332914940936342,76
"floor plan",0.0332113288201915,75
"great spanish",0.0332113288201915,75
"and english",0.033203853728581,76
"i wish",0.033203853728581,76
"spent about",0.033203853728581,76
"euro for",0.0331421013051073,74
"privat tour",0.0331421013051073,74
"free on",0.0330299369250121,75
"mani famous",0.0330299369250121,75
"see we",0.0330299369250121,75
"due to",0.032941096257749,75
"of masterpieces",0.032941096257749,75
"nation museum",0.0328598973980273,74
"need more",0.0328598973980273,74
"earli and",0.032853448118718,75
"what can",0.032853448118718,75
"exhibit is",0.0327685111025889,74
"for one",0.0327685111025889,74
"one place",0.0327685111025889,74
"qualiti of",0.0327685111025889,74
"to cover",0.0327685111025889,74
"will take",0.0327685111025889,74
"and art",0.0326784029791229,74
