"word","tfidf","tf"
"disrupt",0.204662807514552,2
"dissapoint",0.204662807514552,2
"dross",0.204662807514552,2
"genius",0.204662807514552,2
"grave",0.204662807514552,2
"ground",0.204662807514552,2
"guard",0.204662807514552,2
"hallway",0.204662807514552,2
"hate",0.204662807514552,2
"histor",0.204662807514552,2
"hung",0.204662807514552,2
"jewelri",0.204662807514552,2
"lincoln",0.204662807514552,2
"luggag",0.204662807514552,2
"maximum",0.204662807514552,2
"member",0.204662807514552,2
"object",0.204662807514552,2
"polici",0.204662807514552,2
"produc",0.204662807514552,2
"save",0.204662807514552,2
"show",0.204662807514552,2
"side",0.204662807514552,2
"steward",0.204662807514552,2
"sunday",0.204662807514552,2
"tapa",0.204662807514552,2
"user",0.204662807514552,2
"websit",0.204662807514552,2
"wild",0.204662807514552,2
"absenc",0.169575088216307,2
"accept",0.169575088216307,2
"add",0.169575088216307,2
"addit",0.169575088216307,2
"admir",0.169575088216307,2
"advanc",0.169575088216307,2
"attent",0.169575088216307,2
"august",0.169575088216307,2
"base",0.169575088216307,2
"basic",0.169575088216307,2
"beauti",0.169575088216307,2
"beer",0.169575088216307,2
"bit",0.169575088216307,2
"bodi",0.169575088216307,2
"busi",0.169575088216307,2
"car",0.169575088216307,2
"catalonia",0.169575088216307,2
"catalunya",0.169575088216307,2
"chanc",0.169575088216307,2
"chao",0.169575088216307,2
"chaotic",0.169575088216307,2
"class",0.169575088216307,2
"clear",0.169575088216307,2
"click",0.169575088216307,2
"clock",0.169575088216307,2
"compar",0.169575088216307,2
"content",0.169575088216307,2
"cramp",0.169575088216307,2
"custom",0.169575088216307,2
"decid",0.169575088216307,2
"dedic",0.169575088216307,2
"demand",0.169575088216307,2
"didn",0.169575088216307,2
"difficult",0.169575088216307,2
"dont",0.169575088216307,2
"drink",0.169575088216307,2
"due",0.169575088216307,2
"earli",0.169575088216307,2
"eleph",0.169575088216307,2
"endless",0.169575088216307,2
"ensu",0.169575088216307,2
"entir",0.169575088216307,2
"excel",0.169575088216307,2
"excit",0.169575088216307,2
"exit",0.169575088216307,2
"extent",0.169575088216307,2
"familiar",0.169575088216307,2
"fantast",0.169575088216307,2
"fill",0.169575088216307,2
"final",0.169575088216307,2
"fire",0.169575088216307,2
"flash",0.169575088216307,2
"frank",0.169575088216307,2
"gain",0.169575088216307,2
"general",0.169575088216307,2
"glad",0.169575088216307,2
"guess",0.169575088216307,2
"hall",0.169575088216307,2
"hand",0.169575088216307,2
"handbag",0.169575088216307,2
"hang",0.169575088216307,2
"hear",0.169575088216307,2
"hire",0.169575088216307,2
"huge",0.169575088216307,2
"incred",0.169575088216307,2
"initi",0.169575088216307,2
"instal",0.169575088216307,2
"jewelleri",0.169575088216307,2
"knowledg",0.169575088216307,2
"learn",0.169575088216307,2
"leav",0.169575088216307,2
"life",0.169575088216307,2
"mae",0.169575088216307,2
"main",0.169575088216307,2
"manner",0.169575088216307,2
"master",0.169575088216307,2
"mediocr",0.169575088216307,2
"memori",0.169575088216307,2
"minut",0.169575088216307,2
"movement",0.169575088216307,2
"nois",0.169575088216307,2
"opinion",0.169575088216307,2
"park",0.169575088216307,2
"parti",0.169575088216307,2
"person",0.169575088216307,2
"petersburg",0.169575088216307,2
"photograph",0.169575088216307,2
"posit",0.169575088216307,2
"prepar",0.169575088216307,2
"pretti",0.169575088216307,2
"problem",0.169575088216307,2
"put",0.169575088216307,2
"puzzl",0.169575088216307,2
"question",0.169575088216307,2
"raini",0.169575088216307,2
"random",0.169575088216307,2
"rate",0.169575088216307,2
"real",0.169575088216307,2
"refus",0.169575088216307,2
"result",0.169575088216307,2
"rhyme",0.169575088216307,2
"round",0.169575088216307,2
"rush",0.169575088216307,2
"sad",0.169575088216307,2
"sale",0.169575088216307,2
