"word","tfidf","tf"
"the civil",0.0665313344327938,46
"well laid",0.0665313344327938,46
"great modern",0.0661836954043146,44
"you get",0.0661483709549562,45
"for art",0.0657933718053978,44
"sofia art",0.0657933718053978,44
"exhibit and",0.0657858873109087,45
"exhibit of",0.0657858873109087,45
"the last",0.0657858873109087,45
"la guernica",0.0654402438932585,41
"enjoy it",0.0654315500602631,45
"paint of",0.0654315500602631,45
"see and",0.0654315500602631,45
"the temporari",0.0654315500602631,45
"of th",0.0654126868180199,44
"the perman",0.0650411758616504,44
"you go",0.0650411758616504,44
"bit of",0.064679520508762,43
"are also",0.0646784071559571,44
"art it",0.0646784071559571,44
"enjoy this",0.0646784071559571,44
"madrid i",0.0646784071559571,44
"other work",0.0646784071559571,44
"varieti of",0.0646784071559571,44
"your time",0.0646784071559571,44
"in one",0.0643239787039996,44
"miss this",0.0643239787039996,44
"the big",0.0643239787039996,44
"you must",0.0642980679007296,43
"includ the",0.0639260348448831,43
"it free",0.0639260348448831,43
"the nd",0.0639260348448831,43
"the ticket",0.0639260348448831,43
"sure to",0.0635629673193401,43
"from picasso",0.0632084433569581,43
"nice museum",0.0632084433569581,43
"you love",0.0632084433569581,43
"for picasso",0.0631753456132094,42
"lot to",0.0628027639960615,42
"nd floor",0.0628027639960615,42
"to enjoy",0.0628027639960615,42
"entranc is",0.0624393828717463,42
"the thyssen",0.0624393828717463,42
"veri interesting",0.0624393828717463,42
"dali exhibit",0.0620899267473107,40
"the layout",0.0620847587770299,42
"to sit",0.0620847587770299,42
"visit in",0.0620847587770299,42
"most import",0.0620443294221185,41
"the cafe",0.0616836543314277,40
"get to",0.0616711707176568,41
"is much",0.0616711707176568,41
"go for",0.0613074600913934,41
"i like",0.0613074600913934,41
"picasso work",0.0613074600913934,41
"the onli",0.0613074600913934,41
"your visit",0.0613074600913934,41
"along with",0.0612888277446485,40
"the artist",0.0612888277446485,40
"a long",0.0609527308986095,41
"madrid the",0.0609527308986095,41
"museum if",0.0609527308986095,41
"museum this",0.0609527308986095,41
"picasso is",0.0609527308986095,41
"picasso paint",0.0609527308986095,41
"pm and",0.0609527308986095,41
"see a",0.0609527308986095,41
"see some",0.0609527308986095,41
"the glass",0.0609527308986095,41
"visit if",0.0609527308986095,41
"work from",0.0609527308986095,41
"find the",0.0609048196971627,40
"guernica we",0.0609048196971627,40
"two hour",0.060537678578628,39
"beauti museum",0.0605310530947498,40
"an excel",0.0601669958221042,40
"is quit",0.0601669958221042,40
"the horror",0.0601669958221042,40
"hard to",0.060141562973142,39
"famous guernica",0.0598121561867252,40
"great work",0.0598121561867252,40
"guernica a",0.0598121561867252,40
"must for",0.0597566070510323,39
"just for",0.0593821992047336,39
"our visit",0.0593821992047336,39
"place is",0.0593821992047336,39
"free for",0.059017776767381,39
"the way",0.059017776767381,39
"top floor",0.059017776767381,39
"glass elev",0.0586628209265516,39
"not onli",0.0586628209265516,39
"other great",0.0586628209265516,39
"perman collect",0.0586628209265516,39
"and contemporari",0.0585994716148563,38
"art work",0.0585994716148563,38
"an interest",0.0582243863574161,38
"art you",0.0582243863574161,38
"paint is",0.0582243863574161,38
"a fantast",0.0578595787123045,38
"art we",0.0578595787123045,38
"build with",0.0578595787123045,38
"get the",0.0578595787123045,38
"is great",0.0578595787123045,38
"visit for",0.0578595787123045,38
"we enjoy",0.0578595787123045,38
"the one",0.057820203837807,37
"we got",0.057820203837807,37
"art to",0.0575045004400123,38
"but also",0.0575045004400123,38
"focus on",0.0575045004400123,38
"huge and",0.0575045004400123,38
"time in",0.0575045004400123,38
"free admiss",0.0574331822412624,37
"and enjoy",0.0570573802565706,37
"art collect",0.0570573802565706,37
"best museum",0.0570573802565706,37
"from pm",0.0570573802565706,37
"decid to",0.057046119610322,36
"pictur of",0.0566921656637999,37
"the building",0.0566921656637999,37
"work in",0.0566921656637999,37
"free from",0.0566456454900259,36
"prado but",0.0563369582198755,37
"my favourit",0.0562574956259744,36
"visit i",0.0562574956259744,36
"check out",0.0558809340725797,36
"exhibit on",0.0558809340725797,36
"more time",0.0558809340725797,36
"some great",0.0558809340725797,36
"exhibit are",0.0555152888982849,36
"free after",0.0555152888982849,36
"photo of",0.0555152888982849,36
"quit a",0.0555152888982849,36
"the ground",0.0554615051767019,35
"artist and",0.0551599449701837,36
"famous paint",0.0551599449701837,36
"horror of",0.0551599449701837,36
"hour and",0.0551599449701837,36
"prado museum",0.0551599449701837,36
"the garden",0.0551599449701837,36
"free entranc",0.0550721553375252,35
"the queen",0.0550721553375252,35
"are free",0.0546947874141417,35
"can take",0.0546947874141417,35
"gift shop",0.0546947874141417,35
"time i",0.0546947874141417,35
"an old",0.0539731975399993,35
"ground floor",0.0538768907430819,34
"go there",0.0534986651850245,34
"home of",0.0534986651850245,34
"i spent",0.0534986651850245,34
"see all",0.0534986651850245,34
"the sofia",0.0534691610019033,33
"in person",0.0531320792023091,34
"the trip",0.0531320792023091,34
"this galleri",0.0531320792023091,34
"trip to",0.0531320792023091,34
"wonder museum",0.0531320792023091,34
"rang of",0.0530634099319061,33
"and well",0.0527764377352141,34
"becaus it",0.0527764377352141,34
"can get",0.0527764377352141,34
"enough time",0.0527764377352141,34
"guernica in",0.0527764377352141,34
"guernica of",0.0527764377352141,34
"is realli",0.0527764377352141,34
"near the",0.0527764377352141,34
"need a",0.0527764377352141,34
"of great",0.0527764377352141,34
"visit and",0.0527764377352141,34
"was worth",0.0527764377352141,34
"go and",0.0522922763094618,33
"a whole",0.0519251750325238,33
"in english",0.0519251750325238,33
"joan miro",0.0519251750325238,33
"make a",0.0519251750325238,33
"sure you",0.0519251750325238,33
"the collection",0.0519251750325238,33
"to look",0.051848883395785,32
"a break",0.0515693709904765,33
"appreci the",0.0515693709904765,33
"art with",0.0515693709904765,33
"high recommend",0.0515693709904765,33
"it also",0.0515693709904765,33
"madrid this",0.0515693709904765,33
"mani more",0.0515693709904765,33
"museum a",0.0515693709904765,33
"of hour",0.0515693709904765,33
"of paint",0.0515693709904765,33
"and modern",0.0510753123069334,32
"becaus of",0.0510753123069334,32
"best modern",0.0510753123069334,32
"galleri is",0.0510753123069334,32
"great place",0.0510753123069334,32
"a new",0.0507076618758417,32
"and new",0.0507076618758417,32
"it worth",0.0507076618758417,32
"make it",0.0507076618758417,32
"take the",0.0507076618758417,32
"veri modern",0.0506236292547323,31
"in art",0.050351684880023,32
"of interest",0.050351684880023,32
"the piec",0.050351684880023,32
"the restaur",0.050351684880023,32
"the staff",0.050351684880023,32
"for us",0.0498474456936088,31
"sunday afternoon",0.0498474456936088,31
"the floor",0.0498474456936088,31
"the price",0.0498474456936088,31
"art at",0.0494792087973418,31
"kind of",0.0494792087973418,31
"plan to",0.0494792087973418,31
"room with",0.0494792087973418,31
"art that",0.0491230474422217,31
"day to",0.0491230474422217,31
"go back",0.0491230474422217,31
"guernica there",0.0491230474422217,31
"i saw",0.0491230474422217,31
"interest to",0.0491230474422217,31
"is amazing",0.0491230474422217,31
"old and",0.0491230474422217,31
"other spanish",0.0491230474422217,31
"paint guernica",0.0491230474422217,31
"take your",0.0491230474422217,31
"walk around",0.0491230474422217,31
"select of",0.0489906089561926,30
"amaz museum",0.0486083281835485,30
"modern museum",0.0486083281835485,30
"take in",0.0486083281835485,30
"floor of",0.0482394635744601,30
"i want",0.0482394635744601,30
"impress and",0.0482394635744601,30
"picasso masterpiec",0.0482394635744601,30
"the line",0.0482394635744601,30
"train station",0.0482394635744601,30
"and veri",0.0478831052877501,30
"are veri",0.0478831052877501,30
"art gallery",0.0478831052877501,30
"art of",0.0478831052877501,30
"interest and",0.0478831052877501,30
"it just",0.0478831052877501,30
"time for",0.0478831052877501,30
"visit madrid",0.0478831052877501,30
"visit on",0.0478831052877501,30
"must go",0.0477410748214589,29
"lot more",0.0473575886576528,29
"the queue",0.0473575886576528,29
"alon is",0.0469880505774302,29
"found it",0.0469880505774302,29
"pm on",0.0469880505774302,29
"also has",0.0466314814553115,29
"art if",0.0466314814553115,29
"centuri spanish",0.0466314814553115,29
"enough to",0.0466314814553115,29
"other picasso",0.0466314814553115,29
"place for",0.0466314814553115,29
"sit and",0.0466314814553115,29
"spanish modern",0.0466314814553115,29
"we love",0.0466314814553115,29
"to spain",0.0464796171158796,28
"reina sofía",0.0464690846981292,27
"be seen",0.0460948308620982,28
"exhibit is",0.0460948308620982,28
"the crowd",0.0460948308620982,28
"art was",0.0457245683591131,28
"as much",0.0457245683591131,28
"see for",0.0457245683591131,28
"the courtyard",0.0457245683591131,28
"too much",0.0457245683591131,28
"your way",0.0457245683591131,28
"art a",0.0453677729713119,28
"guernica as",0.0453677729713119,28
"hour in",0.0453677729713119,28
"is guernica",0.0453677729713119,28
"see if",0.0453677729713119,28
"we found",0.0453677729713119,28
"went on",0.0453677729713119,28
"amaz collect",0.045205823450455,27
"relat to",0.045205823450455,27
"museum that",0.0448196307903124,27
"one day",0.0448196307903124,27
"art on",0.0444485869027376,27
"be sure",0.0444485869027376,27
"better than",0.0444485869027376,27
"got to",0.0444485869027376,27
"like this",0.0444485869027376,27
"the citi",0.0444485869027376,27
"time we",0.0444485869027376,27
"back to",0.0443242091666574,26
"del prado",0.0443242091666574,26
"cours the",0.0440915480605733,27
"excel museum",0.0440915480605733,27
"few hour",0.0440915480605733,27
"guernica alon",0.0440915480605733,27
"guernica picasso",0.0440915480605733,27
"i got",0.0440915480605733,27
"juan gris",0.0440915480605733,27
"madrid it",0.0440915480605733,27
"paint from",0.0440915480605733,27
"the atocha",0.0440915480605733,27
"the outsid",0.0440915480605733,27
"to walk",0.0440915480605733,27
"use to",0.0440915480605733,27
"we onli",0.0440915480605733,27
"you see",0.0440915480605733,27
"good collect",0.0439192526751221,26
"art fan",0.0435315336930307,26
"take photo",0.0435315336930307,26
"pm to",0.0434543143349929,25
"came to",0.0431596444647453,26
"dali paint",0.0431596444647453,26
"give you",0.0431596444647453,26
"i will",0.0431596444647453,26
"in free",0.0431596444647453,26
"like picasso",0.0431596444647453,26
"stand in",0.0431596444647453,26
"the artwork",0.0431596444647453,26
"the entir",0.0431596444647453,26
"the fact",0.0431596444647453,26
"work that",0.0431596444647453,26
"into modern",0.0430269302760455,25
"the museo",0.0430269302760455,25
"a room",0.0428023429433769,26
"amaz art",0.0428023429433769,26
"and also",0.0428023429433769,26
"art includ",0.0428023429433769,26
"artists the",0.0428023429433769,26
"best of",0.0428023429433769,26
"jean nouvel",0.0428023429433769,26
"main attract",0.0428023429433769,26
"museum there",0.0428023429433769,26
"museum you",0.0428023429433769,26
"other modern",0.0428023429433769,26
"picasso famous",0.0428023429433769,26
"prado is",0.0428023429433769,26
"price of",0.0428023429433769,26
"room and",0.0428023429433769,26
"this art",0.0428023429433769,26
"visit we",0.0428023429433769,26
"with lot",0.0428023429433769,26
"worth see",0.0428023429433769,26
"would recommend",0.0428023429433769,26
"galleri in",0.0426194318910167,25
"entranc fee",0.0422300506491559,25
"famous work",0.0422300506491559,25
"favorit museum",0.0422300506491559,25
"give a",0.0422300506491559,25
"look for",0.0422300506491559,25
"take pictur",0.0422300506491559,25
"exhibit was",0.0418572439356065,25
"found the",0.0418572439356065,25
"free hour",0.0418572439356065,25
"good museum",0.0418572439356065,25
"in modern",0.0418572439356065,25
"on modern",0.0418572439356065,25
"the end",0.0418572439356065,25
"this paint",0.0418572439356065,25
"veri impress",0.0418572439356065,25
"we saw",0.0418572439356065,25
"work is",0.0418572439356065,25
"all day",0.0414996581391782,25
"close on",0.0414996581391782,25
"day in",0.0414996581391782,25
"difficult to",0.0414996581391782,25
"histori and",0.0414996581391782,25
"hous in",0.0414996581391782,25
"in addit",0.0414996581391782,25
"includ picasso",0.0414996581391782,25
"is definit",0.0414996581391782,25
"make the",0.0414996581391782,25
"piec by",0.0414996581391782,25
"some time",0.0414996581391782,25
"the even",0.0414996581391782,25
"thing to",0.0414996581391782,25
"to appreci",0.0414996581391782,25
"to say",0.0414996581391782,25
"went there",0.0414996581391782,25
"art reina",0.040914654615376,24
"get lost",0.040914654615376,24
"reina sophia",0.0408270553339994,23
"art collection",0.0405408486231896,24
"at pm",0.0405408486231896,24
"centro de",0.0405408486231896,24
"come here",0.0405408486231896,24
"doe not",0.0405408486231896,24
"great to",0.0405408486231896,24
"not just",0.0405408486231896,24
"understand the",0.0405408486231896,24
"worth seeing",0.0405408486231896,24
"el prado",0.0403913349103076,23
"a highlight",0.0401829541781822,24
"a number",0.0401829541781822,24
"amaz and",0.0401829541781822,24
"art picasso",0.0401829541781822,24
"be abl",0.0401829541781822,24
"beauti and",0.0401829541781822,24
"bomb of",0.0401829541781822,24
"day and",0.0401829541781822,24
"guernica you",0.0401829541781822,24
"i recommend",0.0401829541781822,24
"is close",0.0401829541781822,24
"museum itself",0.0401829541781822,24
"old build",0.0401829541781822,24
"other artist",0.0401829541781822,24
"paint are",0.0401829541781822,24
"picasso the",0.0401829541781822,24
"piec and",0.0401829541781822,24
"place in",0.0401829541781822,24
"saw the",0.0401829541781822,24
"show the",0.0401829541781822,24
"the center",0.0401829541781822,24
"the earli",0.0401829541781822,24
"visit was",0.0401829541781822,24
"was also",0.0401829541781822,24
"work are",0.0401829541781822,24
"spanish and",0.0399779691881935,23
"return to",0.0395847758539619,23
"the s",0.0395847758539619,23
"ticket for",0.0395847758539619,23
"well known",0.0395847758539619,23
"were veri",0.0395847758539619,23
"art by",0.0392098773397354,23
"beauti build",0.0392098773397354,23
"go here",0.0392098773397354,23
"half a",0.0392098773397354,23
"have seen",0.0392098773397354,23
"love modern",0.0392098773397354,23
"mix of",0.0392098773397354,23
"new build",0.0392098773397354,23
"room are",0.0392098773397354,23
"room to",0.0392098773397354,23
"the bomb",0.0392098773397354,23
"to check",0.0392098773397354,23
"worth go",0.0392098773397354,23
"a free",0.0388516465972234,23
"a real",0.0388516465972234,23
"and much",0.0388516465972234,23
"and others",0.0388516465972234,23
"and thyssen",0.0388516465972234,23
"collect in",0.0388516465972234,23
"group of",0.0388516465972234,23
"hour there",0.0388516465972234,23
"man ray",0.0388516465972234,23
"old hospit",0.0388516465972234,23
"picasso includ",0.0388516465972234,23
"sketch and",0.0388516465972234,23
"someth for",0.0388516465972234,23
"the view",0.0388516465972234,23
"to guernica",0.0388516465972234,23
"to miss",0.0388516465972234,23
"you realli",0.0388516465972234,23
"and look",0.0382397966147938,22
"exampl of",0.0382397966147938,22
"his work",0.0382397966147938,22
"the next",0.0382397966147938,22
"and take",0.0378636986429201,22
"art museums",0.0378636986429201,22
"atocha train",0.0378636986429201,22
"de art",0.0378636986429201,22
"earli th",0.0378636986429201,22
"fact that",0.0378636986429201,22
"floor to",0.0378636986429201,22
"free of",0.0378636986429201,22
"includ guernica",0.0378636986429201,22
"it will",0.0378636986429201,22
"larg collect",0.0378636986429201,22
"mani work",0.0378636986429201,22
"sofia was",0.0378636986429201,22
"temporari exhibitions",0.0378636986429201,22
"the painting",0.0378636986429201,22
"to explor",0.0378636986429201,22
"was realli",0.0378636986429201,22
"year old",0.0378636986429201,22
"a small",0.0375051000640947,22
"addit to",0.0375051000640947,22
"and sculptur",0.0375051000640947,22
"around and",0.0375051000640947,22
"day we",0.0375051000640947,22
"display of",0.0375051000640947,22
"glass lift",0.0375051000640947,22
"go in",0.0375051000640947,22
"go on",0.0375051000640947,22
"guernica paint",0.0375051000640947,22
"have spent",0.0375051000640947,22
"hour here",0.0375051000640947,22
"hour of",0.0375051000640947,22
"includ a",0.0375051000640947,22
"is beauti",0.0375051000640947,22
"is good",0.0375051000640947,22
"like to",0.0375051000640947,22
"museum which",0.0375051000640947,22
"of salvador",0.0375051000640947,22
"onli to",0.0375051000640947,22
"opportun to",0.0375051000640947,22
"prepar to",0.0375051000640947,22
"reason to",0.0375051000640947,22
"veri larg",0.0375051000640947,22
"veri much",0.0375051000640947,22
"visit just",0.0375051000640947,22
"we arriv",0.0375051000640947,22
"with mani",0.0375051000640947,22
"worth visit",0.0375051000640947,22
"the gift",0.0368790449181069,21
"the larg",0.0368790449181069,21
"the miro",0.0368790449181069,21
"you may",0.0368790449181069,21
"a short",0.036501624041394,21
"art piec",0.036501624041394,21
"end up",0.036501624041394,21
"exhibit were",0.036501624041394,21
"in spanish",0.036501624041394,21
"my visit",0.036501624041394,21
"my wife",0.036501624041394,21
"realli like",0.036501624041394,21
"sofia and",0.036501624041394,21
"the major",0.036501624041394,21
"to avoid",0.036501624041394,21
"visit a",0.036501624041394,21
"you visit",0.036501624041394,21
"also some",0.0361426214318782,21
"also the",0.0361426214318782,21
"and salvador",0.0361426214318782,21
"and worth",0.0361426214318782,21
"artist such",0.0361426214318782,21
"by pablo",0.0361426214318782,21
"collection the",0.0361426214318782,21
"dali the",0.0361426214318782,21
"dali work",0.0361426214318782,21
"dedic to",0.0361426214318782,21
"great and",0.0361426214318782,21
"great collection",0.0361426214318782,21
"guernica for",0.0361426214318782,21
"is just",0.0361426214318782,21
"manag to",0.0361426214318782,21
"much time",0.0361426214318782,21
"museum also",0.0361426214318782,21
"museum as",0.0361426214318782,21
"prado the",0.0361426214318782,21
"than prado",0.0361426214318782,21
"the origin",0.0361426214318782,21
"to understand",0.0361426214318782,21
"to wait",0.0361426214318782,21
"was great",0.0361426214318782,21
"we want",0.0361426214318782,21
"most peopl",0.035501787246956,20
"a guid",0.0351228999220066,20
"a half",0.0351228999220066,20
"best art",0.0351228999220066,20
"check the",0.0351228999220066,20
"free entry",0.0351228999220066,20
"free to",0.0351228999220066,20
"good and",0.0351228999220066,20
"good to",0.0351228999220066,20
"great for",0.0351228999220066,20
"i prefer",0.0351228999220066,20
"interest museum",0.0351228999220066,20
"offer a",0.0351228999220066,20
"room of",0.0351228999220066,20
"th floor",0.0351228999220066,20
"the context",0.0351228999220066,20
"view the",0.0351228999220066,20
"you might",0.0351228999220066,20
"a place",0.0347634514679943,20
"across the",0.0347634514679943,20
"an audio",0.0347634514679943,20
"and even",0.0347634514679943,20
"and work",0.0347634514679943,20
"are interest",0.0347634514679943,20
"art so",0.0347634514679943,20
"atocha station",0.0347634514679943,20
"big and",0.0347634514679943,20
"dont know",0.0347634514679943,20
"even though",0.0347634514679943,20
"explor the",0.0347634514679943,20
"fill with",0.0347634514679943,20
"garden and",0.0347634514679943,20
"highlight is",0.0347634514679943,20
"layout of",0.0347634514679943,20
