"word","tfidf","tf"
"interest to",0.0361638010797679,26
"the nd",0.0361638010797679,26
"and take",0.0358692210471488,26
"edward hopper",0.0358692210471488,26
"follow the",0.0358692210471488,26
"good and",0.0358692210471488,26
"great way",0.0358692210471488,26
"mani paint",0.0358692210471488,26
"privat art",0.0358692210471488,26
"the next",0.0358692210471488,26
"to follow",0.0358692210471488,26
"well display",0.0358692210471488,26
"but still",0.0355861961950852,26
"collect has",0.0355861961950852,26
"day here",0.0355861961950852,26
"doe not",0.0355861961950852,26
"exhibit in",0.0355861961950852,26
"from mani",0.0355861961950852,26
"front of",0.0355861961950852,26
"give yourself",0.0355861961950852,26
"includ a",0.0355861961950852,26
"larg collect",0.0355861961950852,26
"paint that",0.0355861961950852,26
"prado we",0.0355861961950852,26
"see so",0.0355861961950852,26
"to navigate",0.0355861961950852,26
"type of",0.0355861961950852,26
"we realli",0.0355861961950852,26
"whole day",0.0355861961950852,26
"all three",0.0350681924425406,25
"art lovers",0.034772885653623,25
"buy the",0.034772885653623,25
"excel and",0.034772885653623,25
"few hours",0.034772885653623,25
"i prefer",0.034772885653623,25
"in front",0.034772885653623,25
"museum which",0.034772885653623,25
"one visit",0.034772885653623,25
"set out",0.034772885653623,25
"start from",0.034772885653623,25
"temporari exhibitions",0.034772885653623,25
"the line",0.034772885653623,25
"the madrid",0.034772885653623,25
"thyssen was",0.034772885653623,25
"amaz art",0.0344896356222585,25
"an audio",0.0344896356222585,25
"and also",0.0344896356222585,25
"art we",0.0344896356222585,25
"art you",0.0344896356222585,25
"avoid the",0.0344896356222585,25
"becaus of",0.0344896356222585,25
"due to",0.0344896356222585,25
"for us",0.0344896356222585,25
"heard of",0.0344896356222585,25
"is good",0.0344896356222585,25
"is much",0.0344896356222585,25
"is someth",0.0344896356222585,25
"major work",0.0344896356222585,25
"manag to",0.0344896356222585,25
"mani more",0.0344896356222585,25
"master and",0.0344896356222585,25
"monet and",0.0344896356222585,25
"nice cafe",0.0344896356222585,25
"of american",0.0344896356222585,25
"or two",0.0344896356222585,25
"say that",0.0344896356222585,25
"to buy",0.0344896356222585,25
"veri easi",0.0344896356222585,25
"you visit",0.0344896356222585,25
"the caravaggio",0.0339615630800318,24
"a short",0.0336654647448389,24
"a varieti",0.0336654647448389,24
"big three",0.0336654647448389,24
"even more",0.0336654647448389,24
"hour at",0.0336654647448389,24
"i can",0.0336654647448389,24
"is nice",0.0336654647448389,24
"like art",0.0336654647448389,24
"much better",0.0336654647448389,24
"onli have",0.0336654647448389,24
"some great",0.0336654647448389,24
"the fact",0.0336654647448389,24
"was good",0.0336654647448389,24
"a perfect",0.0333819702274781,24
"age to",0.0333819702274781,24
"art there",0.0333819702274781,24
"art through",0.0333819702274781,24
"check out",0.0333819702274781,24
"classic art",0.0333819702274781,24
"dali and",0.0333819702274781,24
"display and",0.0333819702274781,24
"dure the",0.0333819702274781,24
"eclect collection",0.0333819702274781,24
"ever seen",0.0333819702274781,24
"for everyon",0.0333819702274781,24
"for one",0.0333819702274781,24
"go through",0.0333819702274781,24
"half a",0.0333819702274781,24
"in advanc",0.0333819702274781,24
"it easi",0.0333819702274781,24
"like this",0.0333819702274781,24
"love art",0.0333819702274781,24
"of style",0.0333819702274781,24
"opportun to",0.0333819702274781,24
"paintings the",0.0333819702274781,24
"period of",0.0333819702274781,24
"same day",0.0333819702274781,24
"spend an",0.0333819702274781,24
"the entir",0.0333819702274781,24
"the price",0.0333819702274781,24
"were veri",0.0333819702274781,24
"interest museum",0.033154917084503,23
"even though",0.0328434616929135,23
"rest of",0.0328434616929135,23
"earli th",0.0325464979516972,23
"i thought",0.0325464979516972,23
"i will",0.0325464979516972,23
"it realli",0.0325464979516972,23
"to pop",0.0325464979516972,23
"visit here",0.0325464979516972,23
"will see",0.0325464979516972,23
"you start",0.0325464979516972,23
"a temporari",0.0322627370471373,23
"also has",0.0322627370471373,23
"and go",0.0322627370471373,23
"and worth",0.0322627370471373,23
"find the",0.0322627370471373,23
"found it",0.0322627370471373,23
"go and",0.0322627370471373,23
"husband and",0.0322627370471373,23
"impress collect",0.0322627370471373,23
"it also",0.0322627370471373,23
"like me",0.0322627370471373,23
"madrid if",0.0322627370471373,23
"more interest",0.0322627370471373,23
"museum great",0.0322627370471373,23
"nice collection",0.0322627370471373,23
"old masters",0.0322627370471373,23
"sever hour",0.0322627370471373,23
"space and",0.0322627370471373,23
"the develop",0.0322627370471373,23
"the famous",0.0322627370471373,23
"the perfect",0.0322627370471373,23
"time it",0.0322627370471373,23
"to start",0.0322627370471373,23
"veri close",0.0322627370471373,23
"work that",0.0322627370471373,23
"a fine",0.0317133989503942,22
"an absolut",0.0317133989503942,22
"are well",0.0314154850975695,22
"audio tour",0.0314154850975695,22
"baron thyssen",0.0314154850975695,22
"caravaggio exhibit",0.0314154850975695,22
"develop of",0.0314154850975695,22
"fact that",0.0314154850975695,22
"gem of",0.0314154850975695,22
"it will",0.0314154850975695,22
"most interest",0.0314154850975695,22
"museum itself",0.0314154850975695,22
"prefer this",0.0314154850975695,22
"see for",0.0314154850975695,22
"spend the",0.0314154850975695,22
"the centuries",0.0314154850975695,22
"the two",0.0314154850975695,22
"time there",0.0314154850975695,22
"view of",0.0314154850975695,22
"walk around",0.0314154850975695,22
"well curat",0.0314154850975695,22
"a big",0.0311314328233625,22
"a place",0.0311314328233625,22
"all day",0.0311314328233625,22
"amaz and",0.0311314328233625,22
"art a",0.0311314328233625,22
"beauti and",0.0311314328233625,22
"by artist",0.0311314328233625,22
"collect as",0.0311314328233625,22
"end up",0.0311314328233625,22
"everyth from",0.0311314328233625,22
"fantast museum",0.0311314328233625,22
"for lunch",0.0311314328233625,22
"from differ",0.0311314328233625,22
"includ some",0.0311314328233625,22
"interest collect",0.0311314328233625,22
"is beauti",0.0311314328233625,22
"mani other",0.0311314328233625,22
"museum not",0.0311314328233625,22
"not onli",0.0311314328233625,22
"of artwork",0.0311314328233625,22
"of mani",0.0311314328233625,22
"of masterpiec",0.0311314328233625,22
"of space",0.0311314328233625,22
"shop and",0.0311314328233625,22
"that one",0.0311314328233625,22
"the road",0.0311314328233625,22
"this collection",0.0311314328233625,22
"too big",0.0311314328233625,22
"too mani",0.0311314328233625,22
"visit for",0.0311314328233625,22
"visit one",0.0311314328233625,22
